stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover,RSI_14,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,SMA_20,EMA_26,PPO_12_26_9,PPOh_12_26_9,PPOs_12_26_9,signal_buy,signal_sell
2454,5956854,2214681244,373.5,374.0,369.0,370.0,-1.0,3990,49.17284926063287,1.227278966977508,-2.7986192702385857,4.025898237216094,377.07500000000005,371.3765734283994,-0.8429684714511316,-0.928165149675799,0.08519667822466742,0,1
2454,4625574,1718007646,373.0,374.5,368.5,369.0,-1.0,3049,48.40623734952017,0.8488826130972598,-2.5416124992950673,3.390495112392327,376.425,371.2005309522217,-0.8721819851066023,-0.7659029306650158,-0.10627905444158653,0,1
2454,4971040,1838293880,369.5,372.0,367.5,371.5,2.5,3506,50.48457172502788,0.7421745567740459,-2.118656444494625,2.860831001268671,375.975,371.2227138446497,-0.8174688238996994,-0.5689518155664903,-0.24851700833320914,0,1
2454,4064705,1504875260,370.5,372.0,368.0,372.0,0.5,2880,50.91048545047327,0.6899995889222055,-1.7366651298771725,2.426664718799378,375.25,371.2802905968979,-0.9580695664012145,-0.5676420464544043,-0.39042751994681024,0,1
2454,12750908,4836577448,376.5,381.5,376.0,381.5,9.5,7844,58.257312078392204,1.3990932797628375,-0.8220571512292323,2.2211504309920698,374.925,372.0373061082388,-1.1121881536656408,-0.5774085069750644,-0.5347796466905764,1,0
2454,8223640,3147743849,385.0,386.0,379.0,379.0,-2.5,5607,55.886908850348725,1.7392767323614748,-0.38549895890447594,2.124775691265951,374.525,372.5530612113322,-1.1924810751042028,-0.526161142730901,-0.6663199323733018,1,0
2454,7243786,2786058610,382.5,387.0,381.0,387.0,8.0,5136,61.31173366095012,2.6241580501255157,0.3995058870876518,2.224652163037864,374.875,373.6232048253076,-1.1775408525905988,-0.40897673617383756,-0.7685641164167613,1,0
2454,13697380,5376008357,393.0,395.5,385.5,393.0,6.0,9300,64.807294229712,3.7661686774321197,1.2332132115154044,2.5329554659167153,375.725,375.05852298639593,-0.8246284501061614,-0.04485146695152009,-0.7797769831546413,1,0
2454,11199167,4433427510,393.0,399.0,389.5,396.5,3.5,7757,66.69752797540514,4.897189326433761,1.8913870884136363,3.0058022380201246,377.1,376.6467805429592,-0.41291482253989864,0.2934897284917941,-0.7064045510316928,1,0
2454,24248661,9839422426,396.5,412.0,395.5,408.0,11.5,14601,72.01600253096326,6.6448871075440366,2.911267895619129,3.7336192119249074,378.67500000000007,378.9692412434808,0.2715736040609079,0.7823825240740806,-0.5108089200131727,0,0
2454,10327206,4201516830,410.0,413.5,403.5,405.0,-3.0,7002,68.92366375338301,7.699124547359304,3.172404268347517,4.526720279011787,380.32500000000005,380.89744559581555,1.0869565217391304,1.2782123534018424,-0.1912558316627121,1,0
2454,8229135,3368098350,405.0,412.0,404.5,412.0,7.0,5744,71.95022147333073,8.995759298811606,3.575231215839855,5.420528082971751,381.95000000000005,383.201338514644,1.7295120636204264,1.536614316226511,0.1928977473939156,0,0
2454,11961184,5044765677,411.5,426.0,411.5,425.0,13.0,8873,76.52310202430063,10.946162488139692,4.420507524134352,6.52565496400534,383.92500000000007,386.2975356617074,2.468048706853163,1.820120767567398,0.6479279392857651,0,0
2454,14687309,6309224497,425.5,434.0,423.0,434.0,9.0,9263,79.06739719720677,13.067462280483426,5.233445853182468,7.834016427300957,386.42500000000007,389.83105153861794,3.2824745706186222,2.1076373050662855,1.1748372655523367,0,0
2454,12569714,5343148326,428.0,431.0,421.0,425.0,-9.0,7615,70.8038188843383,13.862583630262918,4.822853762369569,9.03972986789335,388.45000000000005,392.43615883205365,3.8603124067256944,2.1483801129386864,1.7119322937870083,0,0
2454,13226485,5502170290,425.0,428.0,411.0,414.0,-11.0,8664,62.24160024273612,13.450070914218202,3.528272837059882,9.92179807715832,390.55000000000007,394.03348040004965,4.376270010407874,2.131470173296692,2.2447998371111817,1,0
2454,8447587,3433675288,412.0,412.0,403.0,403.5,-10.5,6131,55.35975238174477,12.135993191798946,1.7713560917124997,10.364637100086446,392.20000000000005,394.73470407412003,4.522397891963091,1.822078443881527,2.7003194480815638,1,0
2454,5316072,2178548020,405.0,412.5,405.0,410.0,6.5,3890,58.42434110404222,11.486661720481266,0.8976196963158554,10.58904202416541,394.35,395.8654667352963,4.870039242730224,1.7357758357189277,3.134263407011296,1,0
2454,5132554,2102157912,404.0,414.5,404.0,408.0,-2.0,3641,57.12485383728834,10.68747994984227,0.07875034054148777,10.608729609300783,396.75000000000006,396.7643210512003,5.085356663062329,1.560874604840826,3.5244820582215026,1,0
2454,4915989,2011039465,409.5,413.0,405.0,410.5,2.5,3332,58.3712783352164,10.138975942078503,-0.37580293377782503,10.514778875856328,398.725,397.78177875111135,5.184077650865221,1.3276764741149742,3.8564011767502464,1,0
2454,9908952,4176054260,414.0,426.0,413.5,422.0,11.5,7286,63.61168323886475,10.511071366855276,-0.002966007200841503,10.514037374056118,401.325,399.5757210658438,5.338478069746982,1.1856615143973883,4.1528165553495935,1,0
2454,3777538,1581181658,418.5,421.0,416.5,419.5,-2.5,2813,61.79063569504131,10.483384632798845,-0.024522193005818593,10.507906825804664,403.85,401.05159357948503,5.09423566208044,0.7531352853846771,4.3411003766957625,1,0
2454,3798032,1595204929,420.0,423.0,417.0,421.0,1.5,2837,62.48458867189109,10.461882096056058,-0.03681978379888484,10.498701879854943,406.32500000000005,402.529253314338,4.916142557651982,0.46003374476497516,4.456108812887007,1,0
2454,6027873,2506359840,421.0,421.0,413.0,414.5,-6.5,3807,57.60247221416901,9.807293133125881,-0.5531269973832504,10.360420130509132,408.45000000000005,403.4159752910537,4.488321695160121,0.025770305818491046,4.4625513893416295,1,0
2454,11781615,4771919500,410.0,412.5,398.0,407.0,-7.5,8243,52.50485443882791,8.584383909939845,-1.4208289764554305,10.005212886395276,409.725,403.6814586028275,3.6435111942087417,-0.6552321561063108,4.2987433503150525,0,1
2454,7319917,2992980970,404.0,412.0,404.0,411.0,4.0,4964,54.80220265358653,7.847524730407315,-1.72615052479037,9.573675255197685,411.32500000000005,404.22357278039584,2.771542735246828,-1.22176049205458,3.993303227301408,0,1
